YEAR,STATE,RATE,DEATHS,URL
2020,AL,50.8,3093,/nchs/pressroom/states/alabama/al.htm
2020,AK,26.8,139,/nchs/pressroom/states/alaska/ak.htm
2020,AZ,32.7,3238,/nchs/pressroom/states/arizona/az.htm
2020,AR,45.6,1782,/nchs/pressroom/states/arkansas/ar.htm
2020,CA,40.6,18775,/nchs/pressroom/states/california/ca.htm
2020,CO,36.9,2164,/nchs/pressroom/states/colorado/co.htm
2020,CT,20.3,1084,/nchs/pressroom/states/connecticut/ct.htm
2020,DE,35.1,474,/nchs/pressroom/states/delaware/de.htm
2020,FL,19.8,7274,/nchs/pressroom/states/florida/fl.htm
2020,GA,45.9,4782,/nchs/pressroom/states/georgia/ga.htm
2020,HI,22.8,572,/nchs/pressroom/states/hawaii/hi.htm
2020,ID,36.7,749,/nchs/pressroom/states/idaho/id.htm
2020,IL,28.7,4636,/nchs/pressroom/states/illinois/il.htm
2020,IN,34.3,2803,/nchs/pressroom/states/indiana/in.htm
2020,IA,31.9,1467,/nchs/pressroom/states/iowa/ia.htm
2020,KS,25.3,979,/nchs/pressroom/states/kansas/ks.htm
2020,KY,32.3,1719,/nchs/pressroom/states/kentucky/ky.htm
2020,LA,45.8,2450,/nchs/pressroom/states/louisiana/la.htm
2020,ME,27.9,587,/nchs/pressroom/states/maine/me.htm
2020,MD,15.8,1172,/nchs/pressroom/states/maryland/md.htm
2020,MA,18.6,1751,/nchs/pressroom/states/massachusetts/ma.htm
2020,MI,36.9,4864,/nchs/pressroom/states/michigan/mi.htm
2020,MN,35,2587,/nchs/pressroom/states/minnesota/mn.htm
2020,MS,58,2018,/nchs/pressroom/states/mississippi/ms.htm
2020,MO,34.9,2873,/nchs/pressroom/states/missouri/mo.htm
2020,MT,23.8,346,/nchs/pressroom/states/montana/mt.htm
2020,NE,32.2,808,/nchs/pressroom/states/nebraska/ne.htm
2020,NV,28.7,943,/nchs/pressroom/states/nevada/nv.htm
2020,NH,26.1,491,/nchs/pressroom/states/newhampshire/nh.htm
2020,NJ,22.1,2677,/nchs/pressroom/states/newjersey/nj.htm
2020,NM,26.6,728,/nchs/pressroom/states/newmexico/nm.htm
2020,NY,14,3862,/nchs/pressroom/states/newyork/ny.htm
2020,NC,37.5,4713,/nchs/pressroom/states/northcarolina/nc.htm
2020,ND,39.7,426,/nchs/pressroom/states/northdakota/nd.htm
2020,OH,38,5955,/nchs/pressroom/states/ohio/oh.htm
2020,OK,38.2,1817,/nchs/pressroom/states/oklahoma/ok.htm
2020,OR,37,2008,/nchs/pressroom/states/oregon/or.htm
2020,PA,23.2,4544,/nchs/pressroom/states/pennsylvania/pa.htm
2020,RI,31.9,501,/nchs/pressroom/states/rhodeisland/ri.htm
2020,SC,40.4,2575,/nchs/pressroom/states/southcarolina/sc.htm
2020,SD,39.7,488,/nchs/pressroom/states/southdakota/sd.htm
2020,TN,44.4,3607,/nchs/pressroom/states/tennessee/tn.htm
2020,TX,44.6,11918,/nchs/pressroom/states/texas/tx.htm
2020,UT,42.9,1116,/nchs/pressroom/states/utah/ut.htm
2020,VT,31,280,/nchs/pressroom/states/vermont/vt.htm
2020,VA,28.7,2861,/nchs/pressroom/states/virginia/va.htm
2020,WA,42.9,3704,/nchs/pressroom/states/washington/wa.htm
2020,WV,35.9,932,/nchs/pressroom/states/westvirginia/wv.htm
2020,WI,33.2,2595,/nchs/pressroom/states/wisconsin/wi.htm
2020,WY,32.1,227,/nchs/pressroom/states/wyoming/wy.htm
2019,AL,44.6,2659,/nchs/pressroom/states/alabama/al.htm
2019,AK,25.3,128,/nchs/pressroom/states/alaska/ak.htm
2019,AZ,32.3,3047,/nchs/pressroom/states/arizona/az.htm
2019,AR,39.5,1507,/nchs/pressroom/states/arkansas/ar.htm
2019,CA,37,16859,/nchs/pressroom/states/california/ca.htm
2019,CO,33.4,1909,/nchs/pressroom/states/colorado/co.htm
2019,CT,18.1,967,/nchs/pressroom/states/connecticut/ct.htm
2019,DE,25.9,339,/nchs/pressroom/states/delaware/de.htm
2019,FL,18.3,6539,/nchs/pressroom/states/florida/fl.htm
2019,GA,41.9,4221,/nchs/pressroom/states/georgia/ga.htm
2019,HI,19.1,471,/nchs/pressroom/states/hawaii/hi.htm
2019,ID,33.2,650,/nchs/pressroom/states/idaho/id.htm
2019,IL,24.5,3954,/nchs/pressroom/states/illinois/il.htm
2019,IN,31.6,2561,/nchs/pressroom/states/indiana/in.htm
2019,IA,29.2,1344,/nchs/pressroom/states/iowa/ia.htm
2019,KS,21.9,839,/nchs/pressroom/states/kansas/ks.htm
2019,KY,32.1,1684,/nchs/pressroom/states/kentucky/ky.htm
2019,LA,41.4,2165,/nchs/pressroom/states/louisiana/la.htm
2019,ME,25.9,544,/nchs/pressroom/states/maine/me.htm
2019,MD,13.8,1012,/nchs/pressroom/states/maryland/md.htm
2019,MA,17.7,1663,/nchs/pressroom/states/massachusetts/ma.htm
2019,MI,33.9,4467,/nchs/pressroom/states/michigan/mi.htm
2019,MN,34.9,2552,/nchs/pressroom/states/minnesota/mn.htm
2019,MS,48.8,1662,/nchs/pressroom/states/mississippi/ms.htm
2019,MO,34.1,2782,/nchs/pressroom/states/missouri/mo.htm
2019,MT,22.6,326,/nchs/pressroom/states/montana/mt.htm
2019,NE,30.3,768,/nchs/pressroom/states/nebraska/ne.htm
2019,NV,21.6,678,/nchs/pressroom/states/nevada/nv.htm
2019,NH,27.8,511,/nchs/pressroom/states/newhampshire/nh.htm
2019,NJ,21.7,2629,/nchs/pressroom/states/newjersey/nj.htm
2019,NM,21.3,568,/nchs/pressroom/states/newmexico/nm.htm
2019,NY,13.7,3753,/nchs/pressroom/states/newyork/ny.htm
2019,NC,36.9,4508,/nchs/pressroom/states/northcarolina/nc.htm
2019,ND,37.6,403,/nchs/pressroom/states/northdakota/nd.htm
2019,OH,33.6,5234,/nchs/pressroom/states/ohio/oh.htm
2019,OK,37.9,1775,/nchs/pressroom/states/oklahoma/ok.htm
2019,OR,37.2,1992,/nchs/pressroom/states/oregon/or.htm
2019,PA,21.2,4150,/nchs/pressroom/states/pennsylvania/pa.htm
2019,RI,28.9,456,/nchs/pressroom/states/rhodeisland/ri.htm
2019,SC,37.9,2323,/nchs/pressroom/states/southcarolina/sc.htm
2019,SD,40.5,495,/nchs/pressroom/states/southdakota/sd.htm
2019,TN,41.1,3252,/nchs/pressroom/states/tennessee/tn.htm
2019,TX,38.6,10101,/nchs/pressroom/states/texas/tx.htm
2019,UT,39,980,/nchs/pressroom/states/utah/ut.htm
2019,VT,35.1,315,/nchs/pressroom/states/vermont/vt.htm
2019,VA,26.9,2631,/nchs/pressroom/states/virginia/va.htm
2019,WA,42.2,3585,/nchs/pressroom/states/washington/wa.htm
2019,WV,32.3,832,/nchs/pressroom/states/westvirginia/wv.htm
2019,WI,30.5,2390,/nchs/pressroom/states/wisconsin/wi.htm
2019,WY,34.4,238,/nchs/pressroom/states/wyoming/wy.htm
2018,AL,44.9,2616,/nchs/pressroom/states/alabama/al.htm
2018,AK,27.5,131,/nchs/pressroom/states/alaska/ak.htm
2018,AZ,33,3012,/nchs/pressroom/states/arizona/az.htm
2018,AR,38.9,1457,/nchs/pressroom/states/arkansas/ar.htm
2018,CA,37.1,16627,/nchs/pressroom/states/california/ca.htm
2018,CO,29.6,1649,/nchs/pressroom/states/colorado/co.htm
2018,CT,18.5,986,/nchs/pressroom/states/connecticut/ct.htm
2018,DE,32.7,412,/nchs/pressroom/states/delaware/de.htm
2018,FL,19.2,6725,/nchs/pressroom/states/florida/fl.htm
2018,GA,46.5,4513,/nchs/pressroom/states/georgia/ga.htm
2018,HI,20.2,480,/nchs/pressroom/states/hawaii/hi.htm
2018,ID,35,666,/nchs/pressroom/states/idaho/id.htm
2018,IL,25.3,4030,/nchs/pressroom/states/illinois/il.htm
2018,IN,33.4,2668,/nchs/pressroom/states/indiana/in.htm
2018,IA,31.7,1439,/nchs/pressroom/states/iowa/ia.htm
2018,KS,23.6,899,/nchs/pressroom/states/kansas/ks.htm
2018,KY,32.5,1674,/nchs/pressroom/states/kentucky/ky.htm
2018,LA,42.2,2166,/nchs/pressroom/states/louisiana/la.htm
2018,ME,28.4,580,/nchs/pressroom/states/maine/me.htm
2018,MD,15.8,1122,/nchs/pressroom/states/maryland/md.htm
2018,MA,19.5,1823,/nchs/pressroom/states/massachusetts/ma.htm
2018,MI,34.3,4474,/nchs/pressroom/states/michigan/mi.htm
2018,MN,33.7,2436,/nchs/pressroom/states/minnesota/mn.htm
2018,MS,46,1547,/nchs/pressroom/states/mississippi/ms.htm
2018,MO,32.9,2641,/nchs/pressroom/states/missouri/mo.htm
2018,MT,21.7,310,/nchs/pressroom/states/montana/mt.htm
2018,NE,27.4,683,/nchs/pressroom/states/nebraska/ne.htm
2018,NV,23.6,704,/nchs/pressroom/states/nevada/nv.htm
2018,NH,26.4,487,/nchs/pressroom/states/newhampshire/nh.htm
2018,NJ,22.7,2710,/nchs/pressroom/states/newjersey/nj.htm
2018,NM,22.4,583,/nchs/pressroom/states/newmexico/nm.htm
2018,NY,13.9,3755,/nchs/pressroom/states/newyork/ny.htm
2018,NC,37.9,4495,/nchs/pressroom/states/northcarolina/nc.htm
2018,ND,33.8,356,/nchs/pressroom/states/northdakota/nd.htm
2018,OH,34.9,5391,/nchs/pressroom/states/ohio/oh.htm
2018,OK,37.9,1739,/nchs/pressroom/states/oklahoma/ok.htm
2018,OR,35.6,1868,/nchs/pressroom/states/oregon/or.htm
2018,PA,20.7,4064,/nchs/pressroom/states/pennsylvania/pa.htm
2018,RI,29.2,470,/nchs/pressroom/states/rhodeisland/ri.htm
2018,SC,44.3,2616,/nchs/pressroom/states/southcarolina/sc.htm
2018,SD,36.3,437,/nchs/pressroom/states/southdakota/sd.htm
2018,TN,45,3488,/nchs/pressroom/states/tennessee/tn.htm
2018,TX,38.4,9763,/nchs/pressroom/states/texas/tx.htm
2018,UT,42.1,1024,/nchs/pressroom/states/utah/ut.htm
2018,VT,37.7,333,/nchs/pressroom/states/vermont/vt.htm
2018,VA,27.1,2592,/nchs/pressroom/states/virginia/va.htm
2018,WA,45.2,3752,/nchs/pressroom/states/washington/wa.htm
2018,WV,31,791,/nchs/pressroom/states/westvirginia/wv.htm
2018,WI,31.7,2453,/nchs/pressroom/states/wisconsin/wi.htm
2018,WY,41.5,277,/nchs/pressroom/states/wyoming/wy.htm
2017,AL,45.2,"2,563",/nchs/pressroom/states/alabama/alabama.htm
2017,AK,22.1,98,/nchs/pressroom/states/alaska/alaska.htm
2017,AZ,35.1,"3,058",/nchs/pressroom/states/arizona/arizona.htm
2017,AR,39.4,"1,436",/nchs/pressroom/states/arkansas/arkansas.htm
2017,CA,37.1,"16,238",/nchs/pressroom/states/california/california.htm
2017,CO,34.2,"1,830",/nchs/pressroom/states/colorado/colorado.htm
2017,CT,20.4,"1,077",/nchs/pressroom/states/connecticut/connecticut.htm
2017,DE,30.5,377,/nchs/pressroom/states/delaware/delaware.htm
2017,FL,20.7,"6,980",/nchs/pressroom/states/florida/florida.htm
2017,GA,46,"4,290",/nchs/pressroom/states/georgia/georgia.htm
2017,HI,19.7,465,/nchs/pressroom/states/hawaii/hawaii.htm
2017,ID,36.6,672,/nchs/pressroom/states/idaho/idaho.htm
2017,IL,25.6,"4,021",/nchs/pressroom/states/illinois/illinois.htm
2017,IN,35.3,"2,771",/nchs/pressroom/states/indiana/indiana.htm
2017,IA,35.3,"1,597",/nchs/pressroom/states/iowa/iowa.htm
2017,KS,24.3,894,/nchs/pressroom/states/kansas/kansas.htm
2017,KY,35,"1,765",/nchs/pressroom/states/kentucky/kentucky.htm
2017,LA,43.7,"2,188",/nchs/pressroom/states/louisiana/louisiana.htm
2017,ME,30.4,601,/nchs/pressroom/states/maine/maine.htm
2017,MD,17.1,"1,191",/nchs/pressroom/states/maryland/maryland.htm
2017,MA,19.9,"1,841",/nchs/pressroom/states/massachusetts/massachusetts.htm
2017,MI,34.5,"4,428",/nchs/pressroom/states/michigan/michigan.htm
2017,MN,34.9,"2,474",/nchs/pressroom/states/minnesota/minnesota.htm
2017,MS,49.5,"1,626",/nchs/pressroom/states/mississippi/mississippi.htm
2017,MO,32.3,"2,545",/nchs/pressroom/states/missouri/missouri.htm
2017,MT,20.9,285,/nchs/pressroom/states/montana/montana.htm
2017,NE,28.5,698,/nchs/pressroom/states/nebraska/nebraska.htm
2017,NV,27.3,779,/nchs/pressroom/states/nevada/nevada.htm
2017,NH,24.8,436,/nchs/pressroom/states/newhampshire/newhampshire.htm
2017,NJ,23.6,"2,829",/nchs/pressroom/states/newjersey/newjersey.htm
2017,NM,22.7,572,/nchs/pressroom/states/newmexico/newmexico.htm
2017,NY,13.2,"3,521",/nchs/pressroom/states/newyork/newyork.htm
2017,NC,37.3,"4,289",/nchs/pressroom/states/northcarolina/northcarolina.htm
2017,ND,36.5,387,/nchs/pressroom/states/northdakota/northdakota.htm
2017,OH,33.6,"5,117",/nchs/pressroom/states/ohio/ohio.htm
2017,OK,39.3,"1,752",/nchs/pressroom/states/oklahoma/oklahoma.htm
2017,OR,36,"1,850",/nchs/pressroom/states/oregon/oregon.htm
2017,PA,21.7,"4,213",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2017,RI,27.3,435,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2017,SC,44.9,"2,549",/nchs/pressroom/states/southcarolina/southcarolina.htm
2017,SD,36.9,444,/nchs/pressroom/states/southdakota/southdakota.htm
2017,TN,46.7,"3,522",/nchs/pressroom/states/tenessee/tennessee.htm
2017,TX,38.5,"9,545",/nchs/pressroom/states/texas/texas.htm
2017,UT,42.1,991,/nchs/pressroom/states/utah/utah.htm
2017,VT,42.9,370,/nchs/pressroom/states/vermont/vermont.htm
2017,VA,27.6,"2,549",/nchs/pressroom/states/virginia/virginia.htm
2017,WA,46,"3,710",/nchs/pressroom/states/washington/washington.htm
2017,WV,30.6,770,/nchs/pressroom/states/westvirginia/westvirginia.htm
2017,WI,31.6,"2,428",/nchs/pressroom/states/wisconsin/wisconsin.htm
2017,WY,32.7,212,/nchs/pressroom/states/wyoming/wyoming.htm
2016,AL,45,"2,507",/nchs/pressroom/states/alabama/alabama.htm
2016,AK,25.8,111,/nchs/pressroom/states/alaska/alaska.htm
2016,AZ,35.8,"3,082",/nchs/pressroom/states/arizona/arizona.htm
2016,AR,41.3,"1,475",/nchs/pressroom/states/arkansas/arkansas.htm
2016,CA,36.1,"15,570",/nchs/pressroom/states/california/california.htm
2016,CO,34.7,"1,835",/nchs/pressroom/states/colorado/colorado.htm
2016,CT,20.3,"1,035",/nchs/pressroom/states/connecticut/connecticut.htm
2016,DE,27.4,329,/nchs/pressroom/states/delaware/delaware.htm
2016,FL,21.5,"7,155",/nchs/pressroom/states/florida/florida.htm
2016,GA,44.8,"4,021",/nchs/pressroom/states/georgia/georgia.htm
2016,HI,20.1,445,/nchs/pressroom/states/hawaii/hawaii.htm
2016,ID,33.9,607,/nchs/pressroom/states/idaho/idaho.htm
2016,IL,25.4,"3,877",/nchs/pressroom/states/illinois/illinois.htm
2016,IN,34.9,"2,678",/nchs/pressroom/states/indiana/indiana.htm
2016,IA,31.3,"1,415",/nchs/pressroom/states/iowa/iowa.htm
2016,KS,23.1,855,/nchs/pressroom/states/kansas/kansas.htm
2016,KY,35.1,"1,728",/nchs/pressroom/states/kentucky/kentucky.htm
2016,LA,45,"2,195",/nchs/pressroom/states/louisiana/louisiana.htm
2016,ME,29.6,577,/nchs/pressroom/states/maine/maine.htm
2016,MD,17.4,"1,178",/nchs/pressroom/states/maryland/maryland.htm
2016,MA,18.6,"1,708",/nchs/pressroom/states/massachusetts/massachusetts.htm
2016,MI,33.6,"4,249",/nchs/pressroom/states/michigan/michigan.htm
2016,MN,31.8,"2,219",/nchs/pressroom/states/minnesota/minnesota.htm
2016,MS,45.8,"1,485",/nchs/pressroom/states/mississippi/mississippi.htm
2016,MO,30,"2,302",/nchs/pressroom/states/missouri/missouri.htm
2016,MT,22.6,314,/nchs/pressroom/states/montana/montana.htm
2016,NE,26.2,634,/nchs/pressroom/states/nebraska/nebraska.htm
2016,NV,24.6,686,/nchs/pressroom/states/nevada/nevada.htm
2016,NH,24.8,430,/nchs/pressroom/states/newhampshire/newhampshire.htm
2016,NJ,21.1,"2,435",/nchs/pressroom/states/newjersey/newjersey.htm
2016,NM,23.5,583,/nchs/pressroom/states/newmexico/newmexico.htm
2016,NY,13.1,"3,349",/nchs/pressroom/states/newyork/newyork.htm
2016,NC,37.2,"4,153",/nchs/pressroom/states/northcarolina/northcarolina.htm
2016,ND,35.3,361,/nchs/pressroom/states/northdakota/northdakota.htm
2016,OH,33.4,"5,031",/nchs/pressroom/states/ohio/ohio.htm
2016,OK,36.1,"1,590",/nchs/pressroom/states/oklahoma/oklahoma.htm
2016,OR,34.8,"1,786",/nchs/pressroom/states/oregon/oregon.htm
2016,PA,21.7,"4,185",/nchs/pressroom/states/pennsylvania/pennsylvania.htm
2016,RI,26.7,422,/nchs/pressroom/states/rhodeisland/rhodeisland.htm
2016,SC,45.3,"2,481",/nchs/pressroom/states/southcarolina/southcarolina.htm
2016,SD,37.1,449,/nchs/pressroom/states/southdakota/southdakota.htm
2016,TN,44.2,"3,250",/nchs/pressroom/states/tenessee/tennessee.htm
2016,TX,37.8,"9,135",/nchs/pressroom/states/texas/texas.htm
2016,UT,39.3,904,/nchs/pressroom/states/utah/utah.htm
2016,VT,35.8,310,/nchs/pressroom/states/vermont/vermont.htm
2016,VA,26.8,"2,408",/nchs/pressroom/states/virginia/virginia.htm
2016,WA,40.7,"3,269",/nchs/pressroom/states/washington/washington.htm
2016,WV,31.7,786,/nchs/pressroom/states/westvirginia/westvirginia.htm
2016,WI,29.6,"2,256",/nchs/pressroom/states/wisconsin/wisconsin.htm
2016,WY,21.2,138,/nchs/pressroom/states/wyoming/wyoming.htm
2015,AL,41.8,"2,282",/nchs/pressroom/states/alabama/alabama.htm
2015,AK,16.7,68,/nchs/pressroom/states/alaska/alaska.htm
2015,AZ,35.8,"2,943",/nchs/pressroom/states/arizona/arizona.htm
2015,AR,41.5,"1,457",/nchs/pressroom/states/arkansas/arkansas.htm
2015,CA,35.7,"15,065",/nchs/pressroom/states/california/california.htm
2015,CO,31.3,"1,612",/nchs/pressroom/states/colorado/colorado.htm
2015,CT,19,966,/nchs/pressroom/states/connecticut/connecticut.htm
2015,DE,22.6,264,/nchs/pressroom/states/delaware/delaware.htm
2015,FL,21.8,"7,031",/nchs/pressroom/states/florida/florida.htm
2015,GA,42.4,"3,714",/nchs/pressroom/states/georgia/georgia.htm
2015,HI,19.5,422,/nchs/pressroom/states/hawaii/hawaii.htm
2015,ID,31.6,552,/nchs/pressroom/states/idaho/idaho.htm
